millis,ax,ay,az,gx,gy,gz,mx,my,mz,temp,alt,pitch,yaw,roll
18919,-0.00,0.00,-1.00,0.06,-0.18,0.06,316.49,320.66,-39.37,26.33,1551.32,0.02,42.12,179.76
18943,-0.00,0.00,-1.00,-0.06,-0.24,0.06,316.49,320.66,-39.37,26.32,1552.45,0.07,42.16,179.79
18967,-0.00,0.00,-1.00,0.00,-0.12,0.00,316.49,320.66,-39.37,26.32,1550.04,0.06,42.19,179.80
19000,0.00,0.00,-1.00,-0.06,-0.18,0.06,308.62,325.40,-37.86,26.33,1550.65,-0.05,41.90,179.84
19031,0.00,0.00,-1.00,0.00,-0.12,0.00,308.62,325.40,-37.86,26.32,1550.65,-0.07,41.72,179.84
19055,-0.00,0.00,-1.00,-0.06,-0.12,-0.06,308.62,325.40,-37.86,26.33,1550.96,-0.00,41.62,179.81
19078,-0.00,0.00,-1.00,0.00,-0.12,-0.06,308.62,325.40,-37.86,26.33,1552.61,-0.00,41.53,179.79
19102,-0.00,0.00,-1.00,-0.12,-0.12,0.06,308.62,325.40,-37.86,26.30,1554.20,-0.00,41.46,179.79
19128,0.00,0.00,-1.00,0.00,-0.18,0.00,313.35,314.35,-27.26,26.33,1551.91,-0.04,41.69,179.79
19151,0.00,0.00,-1.00,-0.06,-0.18,0.06,313.35,314.35,-27.26,26.34,1550.62,-0.04,41.85,179.81
19175,-0.00,0.00,-1.00,0.06,-0.18,-0.06,313.35,314.35,-27.26,26.33,1552.39,-0.01,41.99,179.78
19198,0.00,0.00,-1.01,0.00,-0.12,0.12,313.35,314.35,-27.26,26.33,1551.99,-0.01,42.11,179.80
19222,-0.00,0.00,-1.00,0.00,-0.18,0.00,313.35,314.35,-27.26,26.32,1552.60,0.03,42.20,179.79
19246,0.00,0.00,-1.00,-0.06,-0.18,0.00,310.20,326.98,-36.34,26.33,1550.25,0.00,42.00,179.81
19271,-0.00,0.00,-1.00,0.00,-0.24,0.00,310.20,326.98,-36.34,26.36,1552.39,0.02,41.82,179.82
19295,0.00,0.00,-1.00,0.00,-0.18,0.00,310.20,326.98,-36.34,26.32,1552.75,-0.05,41.70,179.85
19318,0.00,0.00,-1.00,0.06,-0.12,-0.06,310.20,326.98,-36.34,26.33,1550.19,-0.06,41.60,179.82
19342,0.00,0.00,-1.00,-0.06,-0.12,0.06,310.20,326.98,-36.34,26.32,1551.62,-0.06,41.52,179.84
19366,-0.00,0.00,-1.00,0.06,-0.12,-0.06,300.75,323.82,-24.23,26.32,1550.52,-0.02,41.32,179.86
19391,-0.00,0.00,-1.00,0.06,-0.24,0.00,300.75,323.82,-24.23,26.33,1552.67,0.03,41.16,179.86
19414,-0.00,0.00,-1.00,0.00,-0.18,0.00,300.75,323.82,-24.23,26.35,1553.43,0.04,41.04,179.81
19438,0.00,0.00,-1.01,0.00,-0.18,0.12,300.75,323.82,-24.23,26.33,1553.55,-0.02,40.95,179.81
19462,0.00,0.00,-1.00,0.06,-0.24,0.12,300.75,323.82,-24.23,26.34,1550.98,-0.05,40.87,179.86
19486,0.00,0.00,-1.00,-0.06,-0.12,0.06,310.20,323.82,-36.34,26.33,1549.88,-0.08,40.99,179.84
19511,0.00,0.00,-1.00,0.06,-0.18,0.00,310.20,323.82,-36.34,26.35,1551.84,-0.06,41.09,179.83
19534,-0.00,0.00,-1.00,0.06,-0.18,0.00,310.20,323.82,-36.34,26.33,1551.53,-0.00,41.16,179.84
19558,-0.00,0.00,-1.00,0.06,-0.18,0.00,310.20,323.82,-36.34,26.34,1549.69,0.04,41.22,179.85
19582,-0.00,0.00,-1.00,0.00,-0.18,0.00,310.20,323.82,-36.34,26.34,1550.55,0.06,41.27,179.85
19605,0.00,0.00,-1.00,0.00,-0.18,0.06,303.90,323.82,-30.28,26.33,1552.75,0.03,41.19,179.85
19629,0.00,0.00,-1.00,0.06,-0.24,0.06,303.90,323.82,-30.28,26.35,1552.72,-0.00,41.13,179.84
19659,-0.00,0.00,-1.00,0.12,-0.12,-0.06,303.90,323.82,-30.28,26.33,1552.05,0.12,41.07,179.85
19682,-0.00,0.00,-1.00,0.00,-0.12,0.00,303.90,323.82,-30.28,26.35,1552.99,0.12,41.03,179.86
19706,0.00,0.00,-1.00,0.00,-0.18,-0.06,303.90,323.82,-30.28,26.33,1554.04,0.03,41.01,179.81
19730,0.00,0.00,-1.00,-0.06,-0.24,-0.06,314.92,315.93,-16.66,26.34,1552.02,0.01,41.30,179.78
19753,-0.00,0.00,-1.00,-0.12,-0.18,0.18,314.92,315.93,-16.66,26.34,1549.48,0.02,41.53,179.78
19779,-0.00,0.00,-1.00,0.00,-0.12,0.06,314.92,315.93,-16.66,26.34,1552.81,0.03,41.74,179.77
19802,0.00,0.00,-1.01,0.06,-0.12,0.00,314.92,315.93,-16.66,26.33,1551.99,0.02,41.90,179.80
19826,-0.00,0.01,-1.00,0.00,-0.06,-0.06,314.92,315.93,-16.66,26.33,1553.23,0.04,42.04,179.76
19850,0.00,0.00,-1.00,0.00,-0.12,0.00,314.92,328.56,-28.77,26.33,1548.59,-0.01,41.93,179.79
19873,-0.00,0.00,-1.00,-0.06,-0.18,0.06,314.92,328.56,-28.77,26.35,1550.82,0.03,41.84,179.80
19897,0.00,0.00,-1.00,0.00,-0.24,0.00,314.92,328.56,-28.77,26.34,1552.08,-0.01,41.77,179.81
19922,0.00,0.00,-1.00,0.00,-0.24,0.00,314.92,328.56,-28.77,26.35,1552.02,-0.01,41.71,179.80
19946,-0.00,0.00,-1.00,0.00,-0.18,0.06,314.92,328.56,-28.77,26.35,1551.22,-0.00,41.67,179.80
19969,0.00,0.00,-1.00,0.06,-0.06,0.00,302.32,338.04,-28.77,26.36,1552.38,-0.05,41.18,179.87
19993,0.00,0.00,-1.00,0.06,-0.24,0.12,302.32,338.04,-28.77,26.36,1552.07,-0.06,40.80,179.84
20017,0.00,0.00,-1.00,0.00,-0.18,-0.06,302.32,338.04,-28.77,26.33,1550.79,-0.05,40.51,179.83
20042,-0.00,0.00,-1.00,-0.06,-0.18,0.12,302.32,338.04,-28.77,26.35,1552.90,-0.01,40.28,179.82
20066,-0.00,0.01,-1.00,0.00,-0.18,0.00,302.32,338.04,-28.77,26.33,1551.04,0.02,40.11,179.77
20089,-0.00,0.00,-1.00,0.06,-0.18,0.00,302.32,338.04,-28.77,26.36,1551.40,0.02,39.98,179.82
20113,0.00,0.00,-1.00,-0.06,-0.18,0.00,299.17,322.24,-31.80,26.35,1553.60,0.01,40.10,179.80
20137,0.00,0.00,-1.00,0.06,-0.12,-0.06,299.17,322.24,-31.80,26.35,1553.30,-0.03,40.20,179.78
20160,-0.00,0.00,-1.00,0.06,-0.18,0.00,299.17,322.24,-31.80,26.34,1548.62,0.02,40.27,179.81
20185,-0.00,0.00,-1.00,0.06,-0.24,-0.06,299.17,322.24,-31.80,26.35,1551.58,0.03,40.34,179.79
20209,-0.00,0.00,-1.00,0.00,-0.24,0.00,299.17,322.24,-31.80,26.33,1550.69,0.07,40.39,179.79
20233,-0.00,0.00,-1.00,0.06,-0.12,0.12,308.62,322.24,-28.77,26.37,1550.48,0.12,40.59,179.77
20257,0.00,0.00,-1.00,0.06,-0.12,0.00,308.62,322.24,-28.77,26.36,1550.82,0.05,40.76,179.76
20280,0.00,0.00,-1.00,0.12,-0.18,0.00,308.62,322.24,-28.77,26.34,1553.75,0.02,40.89,179.83
20305,0.00,0.00,-1.01,0.00,-0.12,-0.06,308.62,322.24,-28.77,26.36,1550.60,-0.01,41.01,179.79
20329,-0.00,0.00,-1.01,-0.06,-0.12,0.06,308.62,322.24,-28.77,26.36,1551.76,0.02,41.10,179.79
20353,-0.00,0.00,-1.00,-0.06,-0.18,0.00,310.20,339.62,-24.23,26.34,1554.27,0.06,40.88,179.82
20376,-0.00,0.00,-1.00,0.00,-0.24,-0.06,310.20,339.62,-24.23,26.36,1552.43,0.05,40.72,179.84
20408,-0.00,0.00,-1.00,0.00,-0.12,0.00,310.20,339.62,-24.23,26.36,1553.05,0.05,40.55,179.86
20445,-0.00,0.00,-1.00,0.00,-0.31,-0.06,310.20,339.62,-24.23,26.38,1550.48,0.04,40.41,179.85
20470,0.00,0.00,-1.00,0.00,-0.12,0.00,302.32,325.40,-22.71,26.36,1553.36,-0.01,40.45,179.83
20494,0.00,0.00,-1.00,0.06,-0.12,0.06,302.32,325.40,-22.71,26.35,1551.80,-0.01,40.48,179.84
20517,-0.00,0.00,-1.01,0.00,-0.12,0.12,302.32,325.40,-22.71,26.36,1553.69,0.01,40.51,179.82
20541,0.00,0.00,-1.00,0.00,-0.12,0.06,302.32,325.40,-22.71,26.38,1550.45,-0.00,40.52,179.80
20565,-0.00,0.00,-1.00,0.00,-0.24,0.06,302.32,325.40,-22.71,26.34,1551.70,0.01,40.54,179.80
20590,-0.00,0.00,-1.00,-0.06,-0.24,0.06,300.75,333.30,-21.20,26.35,1552.56,0.03,40.36,179.78
20614,0.00,0.00,-1.00,0.06,-0.24,0.06,300.75,333.30,-21.20,26.35,1551.97,0.01,40.23,179.78
20637,0.00,0.00,-1.00,0.00,-0.18,-0.06,300.75,333.30,-21.20,26.38,1554.39,-0.02,40.13,179.82
20661,-0.00,0.00,-1.00,0.06,-0.24,0.12,300.75,333.30,-21.20,26.36,1551.43,0.01,40.05,179.83
20684,-0.00,0.00,-1.00,-0.06,-0.06,-0.06,300.75,333.30,-21.20,26.38,1551.43,0.02,39.99,179.79
20708,-0.00,0.00,-1.00,-0.06,-0.12,0.00,300.75,333.30,-21.20,26.37,1554.94,0.01,39.94,179.81
20738,0.00,0.00,-1.00,0.06,-0.18,0.06,307.05,326.98,-24.23,26.37,1549.78,0.01,40.18,179.78
20762,0.00,0.00,-1.00,0.00,-0.18,-0.06,307.05,326.98,-24.23,26.36,1552.71,-0.02,40.32,179.77
20785,-0.00,0.00,-1.00,-0.06,-0.18,0.06,307.05,326.98,-24.23,26.37,1552.95,0.00,40.44,179.80
20809,-0.00,0.00,-1.00,0.06,-0.18,0.06,307.05,326.98,-24.23,26.36,1552.04,0.04,40.53,179.84
20833,-0.00,0.01,-1.00,-0.12,-0.18,0.00,300.75,326.98,-21.20,26.36,1551.21,0.05,40.49,179.78
20866,-0.00,0.00,-1.00,0.06,-0.24,0.06,300.75,326.98,-21.20,26.36,1552.16,0.05,40.43,179.77
20890,-0.00,0.00,-1.00,0.00,-0.12,0.06,300.75,326.98,-21.20,26.37,1551.03,0.03,40.41,179.81
20914,-0.00,0.00,-1.00,0.06,-0.18,-0.06,300.75,326.98,-21.20,26.36,1551.30,0.07,40.39,179.78
20937,-0.00,0.00,-1.00,0.06,-0.18,-0.06,300.75,326.98,-21.20,26.38,1549.47,0.06,40.38,179.77
20961,-0.00,0.00,-1.00,0.06,-0.18,0.06,302.32,328.56,-28.77,26.36,1549.34,0.04,40.36,179.75
20985,0.00,0.00,-1.00,0.12,-0.18,0.00,302.32,328.56,-28.77,26.38,1549.74,0.00,40.36,179.79
21010,0.00,0.01,-1.00,0.00,-0.12,0.00,302.32,328.56,-28.77,26.36,1552.28,-0.01,40.35,179.75
21034,-0.00,0.00,-1.00,0.00,-0.18,-0.06,302.32,328.56,-28.77,26.37,1551.60,0.03,40.35,179.74
21057,0.00,0.00,-1.00,0.06,-0.24,0.00,302.32,328.56,-28.77,26.36,1552.25,0.01,40.34,179.80
21081,-0.00,0.00,-1.00,-0.06,-0.18,0.00,289.73,319.09,-25.74,26.37,1550.26,0.01,40.26,179.81
21105,0.00,0.00,-1.00,-0.06,-0.24,0.12,289.73,319.09,-25.74,26.37,1549.47,-0.00,40.19,179.82
21130,-0.00,0.00,-1.00,0.06,-0.12,0.06,289.73,319.09,-25.74,26.40,1552.61,0.00,40.13,179.82
21154,0.00,0.00,-1.00,0.00,-0.12,-0.12,289.73,319.09,-25.74,26.39,1552.74,-0.02,40.10,179.79
21177,0.00,0.00,-1.00,0.06,-0.18,0.06,289.73,319.09,-25.74,26.38,1551.52,-0.03,40.06,179.80
21201,-0.00,0.00,-1.00,0.06,-0.12,0.00,289.73,319.09,-25.74,26.37,1551.45,0.04,40.04,179.79
21225,-0.00,0.00,-1.00,0.00,-0.18,0.00,299.17,319.09,-13.63,26.38,1550.26,0.05,40.21,179.81
21248,-0.00,0.00,-1.00,0.00,-0.12,0.06,299.17,319.09,-13.63,26.37,1552.64,0.06,40.34,179.79
21274,-0.00,0.00,-1.00,0.00,-0.24,0.06,299.17,319.09,-13.63,26.38,1551.20,0.06,40.45,179.77
21297,0.00,0.00,-1.01,0.06,-0.12,0.06,299.17,319.09,-13.63,26.38,1553.74,0.03,40.53,179.79
21321,0.00,0.00,-1.00,0.12,-0.18,0.06,299.17,319.09,-13.63,26.38,1552.58,0.01,40.60,179.81
21345,-0.00,0.00,-1.00,0.06,-0.24,0.06,307.05,320.66,-24.23,26.38,1551.32,0.04,40.77,179.79
21368,-0.00,0.00,-1.01,-0.12,-0.18,-0.12,307.05,320.66,-24.23,26.38,1550.47,0.05,40.90,179.77
21394,0.00,0.01,-1.01,0.00,-0.18,0.06,307.05,320.66,-24.23,26.37,1553.59,0.02,41.02,179.74
21417,-0.00,0.00,-1.00,0.00,-0.12,0.00,307.05,320.66,-24.23,26.39,1553.56,0.03,41.11,179.74
21441,0.00,0.00,-1.01,-0.06,-0.18,-0.06,307.05,320.66,-24.23,26.36,1552.52,-0.01,41.18,179.80
21465,-0.00,0.00,-1.00,-0.06,-0.24,0.00,308.62,319.09,-19.69,26.38,1551.41,0.01,41.29,179.79
21488,-0.00,0.00,-1.00,0.00,-0.12,0.06,308.62,319.09,-19.69,26.38,1550.83,0.02,41.38,179.79
21512,-0.00,0.00,-1.00,0.00,-0.24,0.06,308.62,319.09,-19.69,26.38,1550.78,0.04,41.45,179.80
21537,-0.00,0.00,-1.01,0.06,-0.12,0.00,308.62,319.09,-19.69,26.38,1552.00,0.06,41.51,179.83
21561,-0.00,0.00,-1.00,0.06,-0.12,0.00,308.62,319.09,-19.69,26.38,1552.21,0.04,41.56,179.83
21585,-0.00,0.00,-1.00,0.00,-0.24,-0.06,313.35,333.30,-12.11,26.39,1553.46,0.05,41.43,179.86
21608,0.00,0.00,-1.00,0.00,-0.12,0.00,313.35,333.30,-12.11,26.38,1552.48,0.02,41.33,179.82
21632,-0.00,0.00,-1.00,0.06,-0.06,0.00,313.35,333.30,-12.11,26.37,1552.48,0.02,41.25,179.82
21657,-0.00,0.00,-1.00,0.06,-0.18,0.06,313.35,333.30,-12.11,26.39,1548.87,0.03,41.18,179.81
21681,0.00,0.00,-1.00,-0.06,-0.18,0.06,313.35,333.30,-12.11,26.38,1551.81,0.01,41.13,179.80
21705,-0.00,0.00,-1.00,-0.12,-0.24,0.06,310.20,317.51,-36.34,26.40,1550.89,0.04,41.30,179.83
21728,0.00,0.00,-1.00,0.06,-0.24,0.12,310.20,317.51,-36.34,26.39,1552.63,0.03,41.43,179.81
21752,-0.00,0.00,-1.00,-0.06,-0.18,0.06,310.20,317.51,-36.34,26.39,1551.96,0.03,41.54,179.83
21776,0.00,0.00,-1.00,0.06,-0.24,0.06,310.20,317.51,-36.34,26.37,1551.69,0.02,41.63,179.82
21805,-0.00,0.00,-1.00,0.06,-0.12,0.00,310.20,317.51,-36.34,26.39,1550.68,0.06,41.73,179.77
21846,0.00,0.00,-1.00,-0.06,-0.12,0.06,307.05,330.14,-15.14,26.37,1551.45,-0.03,41.31,179.92
21870,-0.00,0.00,-1.00,0.06,-0.06,0.00,307.05,330.14,-15.14,26.39,1552.06,-0.00,41.17,179.92
21894,0.00,0.00,-1.01,0.00,-0.18,0.00,307.05,330.14,-15.14,26.37,1553.52,-0.02,41.05,179.92
21918,-0.00,0.00,-1.00,0.06,-0.06,0.06,307.05,330.14,-15.14,26.38,1550.28,0.07,40.97,179.89
21943,-0.00,0.00,-1.00,0.00,-0.18,0.00,292.88,331.72,-16.66,26.38,1548.69,0.04,40.51,179.83
21967,-0.00,0.00,-1.00,0.00,-0.12,0.00,292.88,331.72,-16.66,26.40,1551.14,0.02,40.19,179.85
21990,0.00,0.00,-1.00,0.00,-0.12,0.00,292.88,331.72,-16.66,26.37,1552.45,-0.03,39.95,179.81
22014,0.00,0.00,-1.00,0.06,-0.18,0.06,292.88,331.72,-16.66,26.40,1551.50,-0.03,39.77,179.88
22037,-0.00,0.00,-1.00,0.00,-0.12,0.00,292.88,331.72,-16.66,26.39,1551.69,-0.01,39.63,179.87
22061,-0.00,0.00,-1.00,0.00,-0.12,-0.12,292.88,331.72,-16.66,26.37,1553.30,-0.01,39.53,179.87
22086,0.00,0.00,-1.00,-0.06,-0.18,0.00,307.05,333.30,-33.31,26.40,1550.52,-0.00,39.70,179.86
22110,-0.00,0.00,-1.01,0.06,-0.12,0.06,307.05,333.30,-33.31,26.39,1552.97,0.04,39.83,179.87
22134,-0.00,0.00,-1.00,0.00,-0.18,-0.06,307.05,333.30,-33.31,26.40,1550.80,0.07,39.94,179.84
22157,0.00,0.00,-1.00,0.00,-0.12,0.06,307.05,333.30,-33.31,26.38,1552.87,0.04,40.02,179.82
22181,-0.00,0.00,-1.00,0.00,-0.06,-0.06,307.05,333.30,-33.31,26.41,1552.24,0.04,40.09,179.81
22206,-0.00,0.00,-1.00,0.00,-0.18,0.06,314.92,325.40,-28.77,26.39,1553.00,0.07,40.41,179.81
22230,-0.00,0.00,-1.00,0.06,-0.12,0.00,314.92,325.40,-28.77,26.39,1551.93,0.12,40.66,179.82
22253,-0.00,0.00,-1.00,0.06,-0.18,-0.06,314.92,325.40,-28.77,26.38,1551.80,0.09,40.87,179.84
22277,-0.00,0.00,-1.01,0.06,-0.12,0.12,314.92,325.40,-28.77,26.41,1551.22,0.09,41.03,179.82
22301,-0.00,0.00,-1.00,-0.12,-0.18,0.00,314.92,325.40,-28.77,26.40,1553.00,0.07,41.17,179.85
22325,0.00,0.00,-1.00,0.00,-0.24,0.00,296.02,328.56,-22.71,26.38,1552.78,0.02,40.84,179.81
22350,-0.00,0.00,-1.00,0.00,-0.12,0.00,296.02,328.56,-22.71,26.40,1551.43,0.03,40.58,179.81
22373,-0.00,0.00,-1.01,0.00,-0.12,0.00,296.02,328.56,-22.71,26.41,1552.48,0.02,40.39,179.85
22397,-0.00,0.00,-1.00,0.00,-0.18,0.06,296.02,328.56,-22.71,26.40,1550.76,0.01,40.24,179.85
22420,-0.00,0.00,-1.00,0.06,-0.24,0.06,296.02,328.56,-22.71,26.38,1552.57,0.01,40.13,179.84
22444,0.00,0.00,-1.00,0.12,-0.18,0.00,296.02,331.72,-25.74,26.41,1552.29,-0.02,39.98,179.84
22470,0.00,0.00,-1.00,0.00,-0.06,-0.12,296.02,331.72,-25.74,26.39,1551.43,-0.03,39.86,179.83
22493,0.00,0.00,-1.00,0.00,-0.12,0.06,296.02,331.72,-25.74,26.41,1549.08,-0.03,39.77,179.86
22517,-0.00,0.00,-1.01,0.06,-0.24,0.06,296.02,331.72,-25.74,26.41,1552.07,-0.01,39.70,179.82
22540,-0.00,0.00,-1.00,0.06,-0.18,-0.06,296.02,331.72,-25.74,26.40,1549.51,0.01,39.65,179.80
22564,-0.00,0.00,-1.00,0.06,-0.18,0.00,299.17,322.24,-22.71,26.39,1550.54,0.03,39.84,179.78
22588,0.00,0.00,-1.00,0.00,-0.06,0.00,299.17,322.24,-22.71,26.41,1550.85,0.01,39.99,179.82
22613,-0.00,0.00,-1.00,0.00,-0.12,0.00,299.17,322.24,-22.71,26.40,1551.31,0.03,40.11,179.83
22637,-0.00,0.00,-1.00,0.06,-0.18,0.00,299.17,322.24,-22.71,26.38,1551.25,0.05,40.21,179.86
22660,-0.00,0.01,-1.00,0.06,-0.12,0.00,299.17,322.24,-22.71,26.41,1551.19,0.06,40.29,179.79
22684,0.00,0.01,-1.00,-0.06,-0.12,0.06,299.17,331.72,-25.74,26.40,1551.92,0.01,40.17,179.76
22708,-0.00,0.00,-1.00,0.12,-0.18,0.00,299.17,331.72,-25.74,26.39,1551.59,0.04,40.08,179.75
22733,-0.00,0.00,-1.01,0.06,-0.24,0.12,299.17,331.72,-25.74,26.43,1550.94,0.04,40.00,179.76
22757,-0.00,0.00,-1.00,0.12,-0.18,0.06,299.17,331.72,-25.74,26.41,1551.00,0.03,39.95,179.80
22780,0.00,0.00,-1.01,0.00,-0.12,0.00,299.17,331.72,-25.74,26.43,1553.05,-0.03,39.91,179.78
22804,-0.00,0.00,-1.00,0.00,-0.24,0.12,299.17,331.72,-25.74,26.42,1552.07,0.05,39.87,179.76
22828,0.00,0.00,-1.00,0.06,-0.18,0.06,302.32,325.40,-34.83,26.40,1553.11,0.02,40.01,179.77
22851,0.00,0.00,-1.00,-0.06,-0.18,0.00,302.32,325.40,-34.83,26.42,1552.44,0.01,40.13,179.78
22881,0.00,0.00,-1.00,0.00,-0.18,0.00,302.32,325.40,-34.83,26.39,1550.94,-0.02,40.24,179.78
22905,0.00,0.00,-1.00,-0.06,-0.18,0.06,302.32,325.40,-34.83,26.39,1554.55,-0.01,40.31,179.80
22928,0.00,0.00,-1.00,0.00,-0.18,0.12,302.32,325.40,-34.83,26.42,1553.36,-0.03,40.37,179.76
22952,-0.00,0.00,-1.00,0.00,-0.18,0.00,305.47,334.88,-22.71,26.40,1551.31,0.03,40.31,179.81
22976,0.00,0.00,-1.00,0.00,-0.18,0.00,305.47,334.88,-22.71,26.39,1554.03,-0.02,40.26,179.83
23001,-0.00,0.00,-1.01,-0.06,-0.12,0.06,305.47,334.88,-22.71,26.39,1552.53,0.02,40.22,179.86
23025,-0.00,0.00,-1.00,-0.06,-0.18,0.06,305.47,334.88,-22.71,26.42,1548.46,0.03,40.19,179.80
23048,-0.00,0.01,-1.00,0.00,-0.12,0.00,305.47,334.88,-22.71,26.42,1553.42,0.07,40.17,179.76
23072,-0.00,0.01,-1.00,-0.06,-0.12,0.06,314.92,325.40,-46.94,26.42,1552.62,0.09,40.44,179.71
23096,-0.00,0.00,-1.00,0.00,-0.12,0.00,314.92,325.40,-46.94,26.43,1551.31,0.08,40.67,179.73
23119,0.00,0.00,-1.00,0.00,-0.18,-0.06,314.92,325.40,-46.94,26.42,1551.31,0.06,40.86,179.72
23145,0.00,0.00,-1.00,0.06,-0.24,-0.06,314.92,325.40,-46.94,26.42,1550.63,0.03,41.04,179.77
23168,-0.00,0.00,-1.00,0.06,-0.24,-0.06,314.92,325.40,-46.94,26.39,1554.40,0.04,41.17,179.80
23192,-0.00,0.00,-1.00,0.06,-0.12,0.06,299.17,325.40,-31.80,26.42,1550.05,0.10,40.98,179.86
23216,-0.00,0.00,-1.00,0.00,-0.18,0.12,299.17,325.40,-31.80,26.41,1550.66,0.10,40.84,179.84
23255,-0.00,0.00,-1.00,0.06,-0.24,0.12,299.17,325.40,-31.80,26.43,1551.31,0.05,40.65,179.89
23280,0.00,0.00,-1.00,-0.12,-0.18,0.06,299.17,325.40,-31.80,26.40,1553.08,-0.03,40.57,179.83
23304,-0.00,0.00,-1.00,0.00,-0.06,0.00,314.92,325.40,-22.71,26.41,1550.21,-0.01,40.80,179.81
23328,-0.00,0.00,-1.00,0.00,-0.18,-0.06,314.92,325.40,-22.71,26.45,1551.95,0.05,40.98,179.78
23351,-0.00,0.00,-1.00,-0.06,-0.12,0.00,314.92,325.40,-22.71,26.42,1553.20,0.08,41.13,179.77
23375,0.00,0.00,-1.00,0.00,-0.18,0.06,314.92,325.40,-22.71,26.42,1550.57,0.02,41.25,179.77
23398,0.00,0.00,-1.00,0.00,-0.12,0.12,314.92,325.40,-22.71,26.41,1551.58,0.01,41.35,179.75
23424,-0.00,0.00,-1.00,0.00,-0.12,-0.06,318.07,325.40,-34.83,26.41,1551.31,0.02,41.49,179.77
23448,0.00,0.00,-1.00,0.00,-0.18,-0.06,318.07,325.40,-34.83,26.40,1551.43,0.01,41.60,179.81
23471,0.00,0.00,-1.00,0.00,-0.18,0.06,318.07,325.40,-34.83,26.41,1552.13,-0.00,41.68,179.81
23495,-0.00,0.00,-1.00,0.00,-0.12,0.00,318.07,325.40,-34.83,26.41,1551.55,0.05,41.75,179.82
23518,-0.00,0.00,-1.00,0.00,-0.24,0.00,318.07,325.40,-34.83,26.43,1552.89,0.05,41.81,179.84
23544,-0.00,0.01,-1.00,0.00,-0.18,0.06,318.07,325.40,-34.83,26.42,1549.83,0.05,41.85,179.77
23567,0.00,0.00,-1.00,0.00,-0.12,-0.06,307.05,317.51,-33.31,26.42,1548.67,-0.01,41.83,179.80
23591,-0.00,0.00,-1.00,0.06,-0.12,0.00,307.05,317.51,-33.31,26.40,1551.46,-0.00,41.82,179.82
23615,0.00,0.00,-1.00,0.06,-0.18,0.00,307.05,317.51,-33.31,26.40,1552.95,-0.02,41.81,179.79
23638,-0.00,0.00,-1.00,-0.06,-0.24,0.06,307.05,317.51,-33.31,26.42,1552.34,0.01,41.79,179.78
23662,-0.00,0.00,-1.00,-0.06,-0.31,0.00,307.05,317.51,-33.31,26.40,1551.94,0.03,41.78,179.78
23687,-0.00,0.00,-1.00,-0.06,-0.18,0.00,314.92,325.40,-34.83,26.43,1553.59,0.06,41.78,179.80
23711,0.00,0.00,-1.00,0.06,-0.18,0.06,314.92,325.40,-34.83,26.43,1550.29,0.03,41.78,179.78
23735,0.00,0.00,-1.00,0.12,-0.06,0.00,314.92,325.40,-34.83,26.43,1551.09,0.01,41.78,179.79
23758,0.00,0.00,-1.01,0.00,-0.18,0.06,314.92,325.40,-34.83,26.43,1551.27,-0.01,41.77,179.80
23782,0.00,0.00,-1.00,-0.06,-0.12,0.06,314.92,325.40,-34.83,26.41,1552.31,-0.01,41.77,179.80
23807,-0.00,0.00,-1.00,0.00,-0.24,0.06,300.75,317.51,-18.17,26.42,1553.16,0.06,41.63,179.79
23831,-0.00,0.00,-1.00,-0.06,-0.18,0.00,300.75,317.51,-18.17,26.42,1551.45,0.07,41.53,179.77
23855,0.00,0.00,-1.00,0.00,-0.12,0.06,300.75,317.51,-18.17,26.42,1551.30,0.02,41.46,179.79
23878,-0.00,0.00,-1.00,0.00,-0.18,0.00,300.75,317.51,-18.17,26.41,1552.34,0.03,41.40,179.79
23902,-0.00,0.00,-1.00,0.06,-0.12,0.12,300.75,317.51,-18.17,26.43,1552.64,0.03,41.34,179.80
23926,-0.00,0.00,-1.00,0.06,-0.24,-0.06,314.92,319.09,-25.74,26.44,1552.43,0.05,41.53,179.79
23956,0.00,0.00,-1.00,0.00,-0.06,0.12,314.92,319.09,-25.74,26.42,1552.37,0.01,41.71,179.77
23979,0.00,0.00,-1.00,0.06,-0.24,0.00,314.92,319.09,-25.74,26.44,1550.26,0.01,41.83,179.80
24003,0.00,0.00,-1.00,0.00,-0.24,0.00,314.92,319.09,-25.74,26.43,1549.77,0.01,41.92,179.79
24026,-0.00,0.00,-1.00,-0.06,-0.18,0.00,314.92,319.09,-25.74,26.43,1552.12,0.03,42.00,179.78
24050,0.00,0.00,-1.00,-0.06,-0.12,0.00,307.05,323.82,-33.31,26.42,1551.66,0.00,41.83,179.79
24075,-0.00,0.00,-1.00,0.00,-0.18,0.18,307.05,323.82,-33.31,26.44,1551.45,0.03,41.69,179.77
24099,-0.00,0.00,-1.00,0.06,-0.12,0.00,307.05,323.82,-33.31,26.42,1550.68,0.06,41.59,179.76
24123,-0.00,0.00,-1.01,0.00,-0.18,0.00,307.05,323.82,-33.31,26.42,1552.31,0.05,41.50,179.76
24146,0.00,0.00,-1.00,0.00,-0.18,0.06,307.05,323.82,-33.31,26.42,1551.85,-0.00,41.44,179.78
24170,0.00,0.00,-1.00,0.00,-0.18,0.06,307.05,323.82,-21.20,26.43,1552.58,-0.01,41.39,179.83
24194,-0.00,0.00,-1.01,0.06,-0.12,0.00,307.05,323.82,-21.20,26.44,1550.65,0.07,41.35,179.83
